$OR;D2 
* From-Time  To-Time 
07.00 8.00 
* Factor 
1.00
9162030 9162093 9
9184005 9162042 12
9184005 9162065 1
9184005 9162027 9
9184005 9162159 6
9184005 9162049 0
783176708 9162093 4
774028738 9184003 35
9162081 9162024 9
9162081 9162126 3
9184018 9162001 0
9162081 9162001 5
9162081 9162066 24
9184005 9184003 6
9184003 9162131 7
9184003 9162064 42
9184003 9162027 0
9184003 9162040 3
9184003 9162085 2
9184003 9162030 85
9184003 9162022 23
9162024 9162107 2
9162024 9162090 0
9162024 9162032 9
9184005 9162064 38
9184005 9162158 10
9184024 9162032 7
9184024 9162059 2
9184024 9162102 8
9184024 586900421 31
9184024 9162085 7
9184024 9162001 1
9184024 9162071 6
9184024 783176708 6
9184024 9162064 3
9184024 819400248 8
9184024 9162107 43
9184024 586888382 19
9162081 9162010 21
9184018 9162107 7
9162081 9162035 8
9162081 9162059 0
9162081 9162007 3
9162081 9162037 18
9162081 9162055 0
9162115 9162043 6
9162115 9162001 5
9162068 9162037 6
9162115 9162042 3
9162115 784358748 29
9162115 9162159 2
9162115 9162007 2
9162115 9162056 3
9162115 9162024 1
9162115 9162084 1
9162115 9162025 3
9162115 9162099 6
9184018 9162022 5
9184018 9162055 0
819400248 9162131 33
819400248 9162022 133
819400248 9184003 47
819400248 9162026 1
819400248 9162027 79
554321029 9162055 114
554321029 9162054 1
554321029 9162040 314
586900421 9162028 41
784358748 554321029 54
9162065 9162038 7
9162056 9162058 11
9162047 9162066 13
9162021 9162064 72
9162126 9162085 8
9162037 9162064 1
9162054 9162064 7
9162058 9162062 4
9162032 9162030 14
9162038 9162047 2
9162090 9162047 0
9162009 9162030 7
9162077 9162110 4
9162007 9162062 7
9162077 9162021 6
9162032 9162054 1
9162032 9162016 8
9162049 9162030 0
9162071 9162019 9
9162103 9162093 0
9162021 9162032 5
9162065 9162037 13
9162010 9162102 87
9162059 9162055 9
9162062 9162037 0
9162024 9162056 6
9162035 9162081 1
9162035 9162032 10
9162042 9162025 2
9162065 9162035 1
9162054 9162025 0
9162062 9162107 7
586888382 9184024 81
9184005 9162001 3
783095006 9162131 21
9184024 9162019 22
586900421 9162035 58
9162037 9162059 0
9162010 9162030 7
9162037 9162024 8
9162028 9162007 3
9162028 9162084 6
9162038 9162009 1
9162025 9162001 5
9162059 9162056 4
9162028 9162107 0
9162064 9162043 0
9162066 9162084 0
9162084 9162009 3
9162102 9162021 0
9162093 9162131 11
9162093 9162001 3
9162004 9162099 70
9162056 9162027 1
9162093 9162081 5
9162034 9162032 1
9162007 9162058 14
9162122 9162131 2
9162028 9162102 6
9162004 9162030 78
52814612 9184005 51
9162119 9162042 3
9184024 9162035 12
9162043 9162021 3
9162007 9162064 12
9162040 9162126 0
9162071 9162062 6
9162102 9162131 3
9162090 9162159 6
9162131 9162016 2
9162066 9162043 2
9162126 9162062 1
586888382 52814612 1
9162102 9162025 3
9162016 9162025 5
9162131 9162047 2
9162019 9162055 8
9162159 9184024 3
9162001 9162085 1
9162066 9162022 2
9162027 9162084 0
9162028 9162042 1
9162058 9184018 13
9162066 9162019 1
9162066 9162028 10
9162034 9184005 47
9162064 9162119 23
9162056 9162032 0
9162025 9162107 1
9162010 9162090 16
9162065 784358748 5
9162028 9162103 0
9162009 9162071 9
9162064 9162028 2
9162026 783176672 0
783176708 9162032 1
9162049 554321029 0
9162126 9162030 1
9162102 9162032 2
9162042 9162065 1
9162030 9184003 67
9162026 9162035 6
9162009 9162084 0
9162042 9184024 0
9162087 9162093 1
9162049 9162126 0
9162010 9162131 0
9162028 9162001 0
9162042 9162035 0
9162038 9162107 4
9162009 9162081 2
9162126 9162099 1
9184003 9162068 9
9162159 9162054 5
9162119 9162001 0
9162062 9162126 4
9162037 9162016 5
9162034 9162047 0
9162035 9162058 4
9162126 9184005 0
9162103 9162032 1
9162004 586900421 65
9162007 9162059 15
9162001 9162024 34
9162131 9162042 1
9162038 9162032 0
9184005 586888382 23
9162055 9162047 11
9162010 9162077 27
9162034 9162090 0
9162047 9162113 5
9162107 9162071 2
9162001 9162071 8
9162115 9162010 67
9162087 9162119 7
9162012 9162030 9
9162034 9162021 0
9162037 9162021 1
9162103 9162022 14
9162107 9162122 7
9162090 9162024 3
9162034 9162019 0
783176672 9162030 21
9162012 9162007 25
9162099 9162026 4
586888382 9162025 8
784358748 9162066 197
9162016 9162058 58
9162024 9162038 9
9162010 9162119 7
9162038 783176708 56
9162032 9162028 11
9162012 9162022 20
783176708 9162027 55
783176708 9162054 15
586900421 9162126 9
9184003 9162087 6
9162054 9162009 0
9162030 9162043 18
9162032 9162077 11
9162009 9162024 12
9184024 9162042 0
9162054 9162024 5
9162068 819400248 10
9162103 9162062 3
9162084 9162064 11
554321029 9162043 33
9162107 9162099 11
9162035 9162001 0
9162026 9162021 1
9162115 9162028 21
9162009 9184003 30
9162012 9162066 3
586900421 9162131 75
586900421 9162030 48
9184018 9162054 5
9162043 9162007 4
9162062 9162028 0
9162004 9162049 3
9162043 9162102 15
9162010 9162001 8
9162019 9162016 21
9162113 554321029 49
9162032 9162110 2
9162090 9162077 2
9162028 9162012 6
9162065 9162115 5
9162119 9162099 4
9162077 819400248 10
9162084 9162001 0
9162030 9162007 111
554321029 9162090 0
783095006 9162055 30
9184005 9162040 284
9162037 9162047 1
9162066 9162047 5
9162025 9162016 20
9162059 9162079 2
9162107 9162034 1
9162025 819400248 4
9162087 9162007 2
9162115 9162055 130
9162007 784358748 3
9162028 9162066 5
9162126 9162037 3
9162085 9162059 6
9162047 9162115 12
9162028 9162110 0
9162077 9162032 11
9162004 9162065 56
9162081 9162065 1
9162079 9162024 21
9162066 9162040 12
9162085 9162058 10
9162027 9162115 5
9162038 9162010 18
9162087 9162016 6
9162119 783176672 34
9162099 9162030 8
9162042 9162090 8
9162085 9162019 5
9162119 9162107 19
784358748 9162034 64
586900421 554321029 6
9184003 9162126 9
9184003 9162034 18
9162027 9162160 0
9162103 9162016 12
9162038 784358748 10
9162077 9162037 11
9162079 9184003 7
9162022 9162068 10
9162084 9162007 2
9162110 9162071 1
9162030 9162021 5
9162093 9162030 1
9162107 783176708 7
9162035 9162022 0
9162099 819400248 1
9162065 9162055 0
9162001 9162049 7
9162107 9184003 13
9162009 9162090 8
9162062 9162093 0
9162087 9162084 5
9162062 9162081 2
9162055 9162042 4
9162113 9162122 10
9162025 9162099 0
9162160 9162058 0
9162160 554321029 6
9162103 9162099 0
9162047 9162022 1
9162056 9162021 19
9162062 9162049 8
9162065 9162107 6
9162043 9162122 8
9162037 9162158 3
9162068 554321029 7
9162059 9162049 5
9162043 9162062 13
9162022 9162077 5
9162085 9162079 11
9162056 9162107 17
9162102 9162079 1
554321029 9162007 163
9162119 9162012 7
9184003 9162065 25
9162024 9162066 15
9184018 9162093 21
9184024 9162043 2
9184024 9162016 40
9162066 9162119 13
9162034 9162064 4
9162047 9162084 1
9162110 9162099 0
9162028 9162087 0
9162043 9184003 0
9162025 9162027 3
9162037 9162160 0
9162035 9162087 9
9162093 9162012 90
9162056 9162079 0
9162007 9162085 7
9162110 9162025 4
9162034 9162030 2
9162079 9162022 11
9162102 9162090 0
9162026 819400248 7
9162009 9162093 0
9162160 9162030 5
9162025 9162022 4
9162034 9162062 0
9162055 9162115 16
9162122 9162007 1
9162022 9162055 4
9162110 554321029 1
9162087 9162042 7
9162079 9162058 9
9162077 9162047 4
9162001 9162131 2
9162030 9162087 3
9162040 9162025 12
9162030 9162055 50
9162099 9162021 10
9162081 9162107 3
9162056 9162054 2
9162059 554321029 8
9162110 9162043 1
9162103 9162081 2
9162035 9162099 5
9162004 9162032 9
9162102 9162085 9
9162113 9162024 8
9162090 9162062 7
9162085 9162054 1
9162071 9162087 1
9162027 9162038 10
9162047 9184024 4
9162021 9162131 2
9162119 9162027 37
586888382 9162032 8
586888382 9162093 0
783176708 819400248 9
784358748 9162068 15
9162119 9162126 12
9184005 9162103 9
9184005 9162099 0
9184003 9162079 5
9184024 783176672 47
9184024 9162007 1
9184024 9162040 3
9184018 9162087 4
9162087 9162099 3
9162038 9162062 7
9162090 9162038 5
9162064 9162007 2
9162064 9162025 1
9162099 9162065 5
9162087 9162077 3
9162032 9162001 4
9162077 52814612 5
9162022 9162087 0
9162090 9162028 5
9162159 9162087 1
9162047 9162131 2
9162068 9162007 8
9162085 9162043 8
9162047 9162087 0
9162081 9162047 0
9162160 9162090 4
9162022 9162079 113
9162090 9162058 6
9162065 9162059 2
9162034 9162055 0
9162110 9162090 5
9162131 9162071 3
9162064 9162077 7
9162068 9162081 5
9162054 9162110 1
9162131 9162024 0
9162056 9162126 1
9162064 9162016 3
9162037 9162071 11
9162093 9162028 9
9162004 774028738 580
9162065 9162001 2
9162085 9162055 3
9162099 9162110 11
586888382 774028738 15
9162049 9162064 8
9162064 9162079 4
9162079 9162049 0
9162087 9162038 0
9162102 9162058 20
9162007 586900421 0
9162004 9162126 7
9162028 9162022 2
9162047 9162160 5
9162037 9162090 1
9162049 9162024 0
9162126 9162077 0
9162090 9162064 10
9162093 9162065 3
9162009 9184005 7
9162071 9162090 5
9162158 9162081 4
9162055 9162107 8
9162064 9184003 10
9162027 9162026 12
9162040 9162056 13
9162038 554321029 3
9162160 9162081 0
9162102 9162126 5
9162099 9162084 0
9162034 9162027 2
9162058 9162122 11
9162058 9184024 2
9162037 9184024 0
9162007 9162024 1
9162122 9162093 0
9162131 9162026 3
9162068 9162077 9
9162012 9162131 159
9162077 9162065 0
783095006 9162054 7
9162119 9162056 7
52814612 554321029 257
9162119 9162022 28
9184005 9162010 2
9184005 586900421 0
52814612 9162027 47
9184024 9162056 0
9184024 9162058 0
9184024 9162126 13
9184024 9184003 11
783176672 9162054 0
9162004 9162027 4
9162024 9162049 6
9162047 9162026 1
9162160 9162022 10
9162027 9162068 1
9162081 9162099 0
9162159 9162084 4
9162019 9162062 8
9162158 9162131 10
9162012 9162084 0
9162022 9162054 26
9162022 9162035 1
9162087 9162024 1
9162064 9162035 0
9162037 774028738 5
9162056 9162059 15
9162042 9162056 16
9162007 9162028 4
9162035 9162016 14
9162058 9162055 11
9162087 9162066 7
9162084 9162068 2
9162055 52814612 22
9162126 9162054 0
9162077 9162055 1
9162131 9162021 0
9162038 9162001 1
9162058 9162035 1
9162131 9162038 7
9162025 9162028 7
9162027 9162059 0
9162107 774028738 3
9162102 9162084 1
9162027 9162062 0
9162071 9184005 44
9162059 9162032 0
9162055 9162024 2
9162038 9162159 3
9162012 9162035 114
9162160 9162131 2
9162084 9162047 0
9162126 9162010 0
9162055 9162066 6
9162043 9162126 2
9162037 9162093 3
9162099 9162032 3
9162115 9162054 0
9162126 9162110 3
9162099 9162001 8
9162090 784358748 14
9162099 9162028 9
9162122 9162047 2
9162131 9162035 0
9162027 9162071 6
9162126 783176672 3
9162007 9162034 9
9162055 9162110 11
9162034 9162159 2
9162007 9162047 0
9162049 9162055 0
9162065 9184005 6
9162085 9162131 0
9162032 9162022 1
9162004 9184003 89
9162107 9162084 3
9162054 9184003 6
9162066 9184024 0
9162027 9162103 0
9162113 9162027 0
9162131 9162064 1
9162026 9162056 1
9162126 9162049 10
9162001 9184003 14
9162035 9162028 0
9162022 9162027 0
9162159 9162032 2
9162126 9162021 0
9162071 9162107 1
9162043 9162065 4
9162059 9162126 0
9162047 9162099 2
9162027 9162028 10
9162064 9162084 2
9162056 9184024 1
9162035 9162043 1
9162115 9162131 1
9162066 9162007 2
9162047 9162025 12
9162131 9162066 8
9162055 9162022 4
9162026 9162054 3
9162034 9162093 3
9162009 9162028 12
9162090 9162065 0
9162021 9184024 7
9162158 9184005 1
9162110 9162001 4
9162160 9184005 0
9162131 9162087 0
9162110 9162035 4
9162159 9162081 0
9162065 9184024 3
9162007 9162025 3
9162107 554321029 12
9162077 9162090 0
9162084 9184003 5
9162110 9162032 1
9162043 586900421 8
9162054 9162001 3
9162077 9162001 7
9162049 9184018 1
9162102 9162093 12
9162084 9162030 10
9162081 9162102 82
9162084 9162010 13
9162093 9162022 10
9162160 9162110 3
586888382 9162131 1
9184003 9162093 2
9184005 784358748 76
9184005 783176672 16
9184005 9162056 2
9184005 9162012 5
9162024 9162035 1
9162030 9162001 0
9184005 9162022 0
783095006 554321029 4
9184005 9162084 11
9184024 9162022 13
9184024 9162087 2
9162115 9162126 2
9162066 9162056 0
9162066 9162126 7
9162126 9184024 4
9162055 554321029 0
9162058 9162093 0
9162055 9162068 10
9162034 9162085 5
9162102 9184005 36
9162055 9162034 2
9162122 9162043 7
9162043 9184005 6
9162065 9162026 3
9162087 9162056 4
9162047 9162090 2
9162056 9162055 3
9162131 9184005 0
9162103 554321029 2
9162010 9162035 67
9162026 9162027 8
9162059 9162093 4
9162131 783176672 0
9162066 9162160 7
9162043 9162058 1
9162016 9184005 0
9162093 9184005 2
9162007 9162084 0
9162160 9162126 0
9162028 9162025 9
9162027 9162102 7
9162064 9162001 2
9162037 9162085 5
9162042 9162049 11
9162054 9184005 0
9162126 9162022 3
9162066 9162068 1
9162065 9162090 5
9162021 9184005 2
9162027 9162035 2
9162047 9162093 1
9162027 9162054 0
9162038 9162126 4
9162038 9162085 0
9162027 586900421 0
9162065 9162016 0
9162037 9162084 1
9162087 9162055 0
9162071 9162016 3
9162027 52814612 4
9162037 9162058 1
9162131 9162084 0
9162107 9162035 1
9162042 9162055 3
9162065 9162066 4
9162090 9162035 5
9162126 9162027 1
9162158 9162027 0
9162049 9162025 10
9162065 9162084 0
9162110 9162058 2
9162126 9162093 0
9162087 9162090 2
9162027 9162019 0
9162160 9162087 10
9162066 9162054 1
9162049 9162071 2
9162054 9162159 9
9162107 9162093 2
9162021 9162027 3
9162007 9162026 2
9162131 9162012 3
9162043 9162056 4
9162012 9162081 0
9162001 9162022 4
9162022 9184024 6
9162049 9162032 0
9162047 9162049 0
9162049 9162058 4
9162059 9162064 15
9162055 9162084 0
9162038 9162068 8
9162068 9184005 2
9162064 9162054 3
9162064 9162099 5
9162035 9184003 0
9162049 9162107 3
9162102 9162062 45
9162065 9162032 2
9162054 9162034 2
9162131 9162159 4
9162058 9162084 0
9162131 9162043 0
9162131 9162107 3
9162055 9162035 1
9162084 9162055 0
9162068 9162043 6
9162054 9162043 4
9162032 9162019 5
9162028 9162068 7
9162055 9162043 4
9162034 9184003 0
9162085 9162027 4
9162038 9162064 9
9162059 9162081 1
9162160 9162085 9
9162028 9184005 11
9162040 9162055 1
9162093 9162090 1
9162084 9162025 5
9162027 9162037 2
9162027 9162110 8
9162040 9162131 1
9162059 9162035 1
9162055 9162032 1
9162035 9162093 0
9162049 9162122 6
9162066 9162058 1
9162059 9184024 0
9162038 9184024 4
9162027 9162099 1
9162034 9162068 6
9162055 9162090 3
9162064 9184024 2
9162087 554321029 3
9162027 9162056 0
9162025 9184005 2
9162131 9162001 0
9162037 9162049 1
9162025 9162126 5
9162160 9162025 6
9162010 9162027 0
9162065 9162056 1
9162077 9162081 8
9162107 9162025 6
9162087 9184018 3
9162084 9162131 4
783176672 9162081 78
586888382 9184005 4
819400248 9162093 9
784358748 9162027 10
586900421 9184005 11
9184003 9162055 7
9184003 9184005 7
9184005 9162107 5
9184005 9162131 2
783095006 9162093 25
9184003 9162032 3
9184005 9162021 5
9184024 9162131 6
9162081 9162090 1
9162027 9184024 4
9162034 819400248 18
9162160 9162043 1
9162004 9162093 1
9162131 9162068 0
9162007 9162043 0
9162058 9162021 5
9162110 9162093 1
9162043 9162038 1
9162131 9162099 1
9162010 9162081 18
9162004 9162081 3
9162034 9162099 1
9162087 9162022 0
9162066 9162065 1
9162066 9162081 1
9162016 9162027 3
9162034 9162025 5
9162007 9184003 4
9162087 9162079 2
9162160 9162054 1
9162038 9162054 0
9162077 9162093 2
9162049 9162034 7
9162028 9162131 7
9162038 9184005 3
9162087 9162054 0
9162122 9162054 2
9162064 9162059 7
9162087 9162037 7
9162062 9162066 12
9162055 9162028 0
9162027 9162055 1
9162055 9184005 0
9162093 9162025 7
9162131 9162110 2
9162066 9162027 0
9162084 9162032 3
9162049 9162102 1
9162122 9162025 3
9162102 9184024 3
9162131 9162126 0
9162026 9162131 8
9162038 9162160 7
9162049 9162160 3
9162010 783095006 0
9162025 9162090 3
9162027 9162085 1
9162049 9162159 1
9162054 9184024 1
9162107 9162102 7
9162049 9162027 0
9162054 9162090 1
9162090 9162160 3
9162054 9162085 2
9162040 9162081 0
9162043 9162085 4
9162058 9184005 0
9162027 9162107 0
9162064 9162093 6
9162090 9162054 1
9162049 9162093 1
9162049 9162068 0
9162077 9162027 8
9162034 9162081 4
9162160 9162027 3
9162055 9162007 5
9162054 9162087 0
9162055 9162081 0
9162090 9162131 0
9162001 9162054 0
9162099 9162054 8
9162084 9162090 4
9162035 9162107 1
9162047 9162081 4
9162126 9184003 9
9162107 9184024 0
9162049 9162079 3
9162107 9162054 1
9162054 9162049 1
9162007 9184024 1
9162043 9162131 4
9162099 9162027 0
9162027 9162093 1
9162047 9184003 7
9162077 9162054 7
9162054 9162035 0
9162058 9162022 0
9162107 9162027 0
9162131 774028738 9
9162001 9184005 0
9162085 9162084 1
9162007 9162032 1
9162055 9162062 8
9162043 9162160 5
9162131 9162065 2
9162093 554321029 12
9162064 9162062 5
9162126 9162032 0
9162099 9184005 0
9162028 9162056 3
9162007 9184005 0
9162126 9162025 5
9162126 9162035 0
9162035 9162131 0
9162159 9184005 3
9162085 9184005 6
9162054 9162131 0
9162055 9162079 1
9162019 9162027 0
9162126 9162043 0
9162087 9162058 0
9162090 9162084 0
9162131 783176708 6
9162066 9162055 6
9162047 9162110 2
9162093 9162054 0
9162049 9162028 0
9162054 9162084 3
9162004 9184005 17
9162058 9162032 0
9162084 9162085 7
9162126 9162055 0
9162040 554321029 0
9162043 9162090 0
9162042 9184005 0
9162022 9184005 7
9162030 9162131 19
9162054 554321029 0
9162065 9162081 2
9162012 783095006 26
9162064 9162027 6
9162113 9162028 4
586888382 9162030 11
9184003 9184024 0
9184005 9162054 10
819400248 586888382 0
9184024 9162054 10
9162093 9162084 4
9162019 9162093 0
9162110 9162047 11
9162034 9162001 0
9162049 9162099 1
9162085 9162035 5
9162049 9162090 0
9162055 9162025 1
9162103 9162027 1
9162025 9162054 1
9162056 9162081 0
9162024 9162081 6
9162027 9162047 3
9162001 9162093 0
9162027 9162065 1
9162034 9162010 3
9162126 9162084 1
9162049 9162084 0
9162043 9162032 1
9162062 9184005 3
9162065 9162022 14
9162131 9162056 0
9162027 9162025 6
9162085 9162090 3
9162085 9162122 4
9162054 9162032 4
9184003 783095006 0
9162038 9162043 1
9162087 9162126 0
9162066 9162093 0
9162066 9162064 7
9162131 9162062 3
9162064 9162087 0
9162007 9162019 10
9162066 9162032 9
9162007 9162081 0
9162047 9162056 3
9162009 9162027 1
9162159 9162099 5
9162065 9162093 0
9162103 9162131 3
9162004 9184024 0
9162131 9162025 4
9162012 9162027 16
9162049 9162062 2
9162038 9162022 1
9162038 9162027 1
9162012 9184005 0
9162037 9162062 7
9162113 9184005 0
9162034 783176672 0
9162028 9162093 9
9162062 9184024 1
9162103 9162090 10
9162040 9162085 1
9162103 9162054 0
9162090 9162043 7
9162001 9162028 0
9162066 9162062 6
9162064 9162038 6
9162054 9162056 1
9184005 9162058 117
9162037 9162081 5
9162034 9162084 2
9162010 9162054 7
9162131 9162058 10
9162065 9162062 3
9162043 9162054 6
9162071 9162093 5
9162065 9162087 2
9162090 9162085 7
9162037 9162056 2
9162012 554321029 16
9162064 9162022 25
9162160 9162093 7
9162079 9162054 1
9162126 9162122 3
9162131 9162007 0
9162102 9162027 4
9162087 9162032 0
9162066 9162131 0
9162049 9162110 1
9162084 9162056 0
9162087 9162035 0
9162099 9162081 7
9162087 9162062 4
9162087 9162025 0
9162027 9162021 1
9162038 9162081 0
9162102 9162054 0
9162047 9162054 2
9162037 9162054 4
9162058 9162027 2
9162056 9184005 6
9162064 9162056 2
9162027 9162081 3
9162087 9162131 5
9162027 9162001 1
9162049 9162021 3
9162042 9162131 0
9162012 9184024 87
9162131 9162085 3
9162019 9184005 0
9162126 9162131 2
9162081 9162022 3
9162090 9162027 2
9162090 9162025 3
9162085 9162126 2
9162087 9162064 2
9162025 9162093 3
9162064 9162030 2
9162035 9162027 9
9162085 9162093 2
9162131 9162113 0
9162027 9162022 1
9162027 9184003 1
9162131 9162049 19
9162058 9162081 1
9162059 9162131 0
9162064 9162090 4
9162049 9162085 3
9162131 9162030 1
9162084 9162081 2
9162090 9162081 2
9162090 9162093 2
9162055 9162093 2
9162027 9162131 2
9162131 9162027 0
819400248 9162081 1
784358748 9162032 9
9184003 9162035 1
9162065 9162064 1
9162049 9162047 2
9162054 9162030 12
9162066 9184005 3
9162019 9162081 0
9162131 554321029 2
9162047 9162027 0
9162055 9184024 7
9162064 9162065 1
9162034 9162131 14
9162007 9162131 0
9162064 9184005 7
9162054 9162093 1
9162049 9162077 0
9162054 9162027 0
9162049 9162056 0
9162071 9162126 0
586888382 9162081 5
9162084 9162093 1
9162131 9162093 1
9162131 9162054 0
9162049 9162022 1
9162049 9184024 0
9162065 9162027 0
9162007 9162027 0
9162049 9162001 0
9162087 9162027 0
9162035 9184005 0
9162131 9184024 0
9162049 9162054 0
9162037 9162131 0
9184003 554321029 0
9162049 9162131 0
9162001 9162081 0
9162090 9162126 0
9162087 9184005 0
9162055 9162027 0
9162007 9162054 0
9162034 9162107 0
9162103 9184005 0
9162159 9162027 0
9162010 9184005 0
9162087 9162065 0
9162055 9162131 0
9162049 774028738 0
